"DateTime","Depth","Observed_OXY_oxy","Modeled_OXY_oxy"
2018-08-16,8,2.596875,8.19476778604208
2018-08-16,9,2.53125,8.23735930581027
2018-08-16,9.2,2.265625,8.23735930581027
2018-08-20,0.1,261.615625,270.809683190079
2018-08-20,1,259.65,270.770744683472
2018-08-20,2,179.965625,270.487170434982
2018-08-20,3,9.796875,167.873144892424
2018-08-20,4,6.753125,54.7492857795959
2018-08-20,5,4.846875,0.257801337819484
2018-08-20,6,0.721875,0.412589741237013
2018-08-20,7,3.25625,0.407554537978294
2018-08-20,8,2.78125,0.401253942612183
2018-08-20,9,2.565625,0.404871204877591
2018-08-20,9.2,2.61875,0.404871204877591
2018-08-24,0.1,283.896875,257.459327736174
2018-08-24,1,266.496875,256.868456692397
2018-08-24,2,252.4625,256.112137800794
2018-08-24,3,13.571875,255.513205615649
2018-08-24,4,5.55625,124.738727254159
2018-08-24,5,5.59375,0.000284022240693388
2018-08-24,6,2.915625,0.0004661137362746
2018-08-24,7,2.428125,0.00046078128978732
2018-08-24,8,2.228125,0.000453755438983294
2018-08-24,9,2.246875,0.000457760107428967
2018-08-24,9.2,2.253125,0.000457760107428967
2018-08-27,0.1,278.1,273.801953677673
2018-08-27,1,274.309375,273.659946129975
2018-08-27,2,243.84375,273.259712150123
2018-08-27,3,10.73125,264.440654396332
2018-08-27,4,3.184375,124.126577404054
2018-08-27,5,2.384375,0.000210789747654635
2018-08-27,6,2.240625,0.000340234269977525
2018-08-27,7,2.071875,0.000336143455163893
2018-08-27,8,1.746875,0.000330883679132754
2018-08-27,9,1.81875,0.000333891787825838
2018-08-27,9.2,1.8,0.000333891787825838
2018-09-03,0.1,270.56875,270.772189332084
2018-09-03,1,266.359375,270.565514396691
2018-09-03,2,301.565625,270.127967765143
2018-09-03,3,13.621875,234.809811690621
2018-09-03,4,4.88125,102.079902671079
2018-09-03,5,3.303125,6.05526902864376e-05
2018-09-03,6,2.6875,0.000147165973389262
2018-09-03,7,2.496875,9.55575634812402e-05
2018-09-03,8,2.309375,0.000127127815375116
2018-09-03,9,2.2375,0.000145701979365643
2018-09-03,9.2,2.303125,0.000145701979365643
2018-09-10,0.1,251.921875,258.61000713695
2018-09-10,1,245.41875,258.290391393131
2018-09-10,2,114.428125,257.83596810977
2018-09-10,3,3.48125,185.667135067128
2018-09-10,4,3.59375,71.3506963311074
2018-09-10,5,2.734375,1.73408391304767
2018-09-10,6,2.353125,8.91872907331031e-05
2018-09-10,7,2.284375,8.69770498403905e-05
2018-09-10,8,2.20625,9.20441028911391e-05
2018-09-10,9,2.134375,0.000111561593017782
2018-09-10,9.2,2.00625,0.000111561593017782
2018-09-17,0.1,187.80625,267.9459667718
2018-09-17,1,210.11875,266.393947725922
2018-09-17,2,174.771875,265.834883418997
2018-09-17,3,127.503125,265.689730586749
2018-09-17,4,42.359375,265.69621810526
2018-09-17,5,3.39375,192.748793200055
2018-09-17,6,2.69375,0
2018-09-17,7,2.409375,0
2018-09-17,8,2.203125,0
2018-09-17,9,2.184375,0
2018-09-17,9.2,2.265625,0
2018-09-21,0.1,268.653125,281.0461325722
2018-09-21,1,275.01875,281.384216768348
2018-09-21,2,262.834375,280.534548503425
2018-09-21,3,80.884375,271.914852320408
2018-09-21,4,4.08125,260.617717075643
2018-09-21,5,2.6875,224.260091339156
2018-09-21,6,3.003125,0.0218985260122403
2018-09-21,7,2.546875,2.36382920118062e-05
2018-09-21,8,2.478125,0
2018-09-21,9,2.315625,0
2018-09-21,9.2,2.428125,0
2018-09-24,0.1,159.6625,268.017112015409
2018-09-24,1,219.003125,267.650231362756
2018-09-24,2,215.8875,267.132810409756
2018-09-24,3,138.4625,264.833178924814
2018-09-24,4,0.8875,247.989097858082
2018-09-24,5,3.634375,225.392610508986
2018-09-24,6,3.565625,2.44317292258594
2018-09-24,7,3.165625,0
2018-09-24,8,2.890625,0
2018-09-24,9,2.959375,0
2018-09-24,9.2,2.803125,0
2018-10-01,0.1,229.95625,277.064117100943
2018-10-01,1,220.328125,277.068212378616
2018-10-01,2,105.84375,275.51443842478
2018-10-01,3,58.2875,264.330308828013
2018-10-01,4,30.59375,216.649872425514
2018-10-01,5,4.2625,199.260662723135
2018-10-01,6,4.85,0
2018-10-01,7,3.428125,0
2018-10-01,8,3.009375,0
2018-10-01,9,3.215625,0
2018-10-01,9.2,2.8,0
2018-10-05,0.1,224.65,274.933900775656
2018-10-05,1,265.95625,274.997360802933
2018-10-05,2,110.65625,274.797343525431
2018-10-05,3,37.959375,268.500976808861
2018-10-05,4,4.359375,206.358788008557
2018-10-05,5,4.81875,174.093013921429
2018-10-05,6,4.384375,0.000146890832948151
2018-10-05,7,3.740625,0.000264581976931656
2018-10-05,8,2.853125,0.000180193375075937
2018-10-05,9,3.134375,0.00018020594266467
2018-10-05,9.2,3.084375,0.00018020594266467
2018-10-08,0.1,260.48125,274.538859612553
2018-10-08,1,224.575,274.663768524849
2018-10-08,2,227.88125,271.103201669556
2018-10-08,3,11.44375,255.297986621443
2018-10-08,4,6.909375,193.528200195608
2018-10-08,5,4.634375,157.159778036333
2018-10-08,6,4.6375,0.000135237302400722
2018-10-08,7,3.95,0.000244036144756406
2018-10-08,8,3.6625,0.000156053835156011
2018-10-08,9,3.3,0.000156064581261717
2018-10-08,9.2,3.171875,0.000156064581261717
2018-10-15,0.1,142.95,277.900318327572
2018-10-15,1,149.56875,275.990697559052
2018-10-15,2,151.171875,274.768769725528
2018-10-15,3,131.771875,274.672059830711
2018-10-15,4,115.665625,274.486580486867
2018-10-15,5,90.834375,273.790690798867
2018-10-15,6,2.084375,6.42514824948307
2018-10-15,7,3.765625,0.000387051530465283
2018-10-15,8,3.4375,0.000188421494768798
2018-10-15,9,3.234375,0.000188433513260529
2018-10-15,9.2,2.84375,0.000188433513260529
2018-10-19,0.1,190.34375,292.401477141926
2018-10-19,1,184.03125,291.201786971206
2018-10-19,2,177.253125,290.270087947659
2018-10-19,3,181.275,289.996312105152
2018-10-19,4,195.359375,289.799201410624
2018-10-19,5,195.55,289.228545940632
2018-10-19,6,202.24375,156.778598128355
2018-10-19,7,188.5125,3.84597397156573
2018-10-19,8,6.09375,0.000148599242192259
2018-10-19,9,4.253125,0.000148608360262107
2018-10-19,9.2,4.04375,0.000148608360262107
2018-10-21,0.1,216.25,307.342057208542
2018-10-21,1,216.5625,306.074784778314
2018-10-21,2,216.5625,304.854067871201
2018-10-21,3,215.625,304.74179665303
2018-10-21,4,202.8125,304.656781518871
2018-10-21,5,203.125,288.182250080106
2018-10-21,6,202.8125,233.551896962965
2018-10-21,7,181.5625,212.853128465777
2018-10-21,8,159.0625,155.890702929918
2018-10-21,9,17.8125,156.048348236239
2018-10-21,9.2,17.8125,156.048348236239
2018-10-22,0.1,200.10625,315.438665809349
2018-10-22,1,195.99375,314.200721601705
2018-10-22,2,197.540625,313.122151726629
2018-10-22,3,196.440625,312.869523249736
2018-10-22,4,191.334375,312.688006768869
2018-10-22,5,183.625,312.431109673077
2018-10-22,6,183.521875,312.300619458965
2018-10-22,7,203.60625,311.256382253111
2018-10-22,8,1.521875,310.046223184209
2018-10-22,9,5.921875,310.164843914031
2018-10-22,9.2,5.7625,310.164843914031
2018-10-29,0.1,233.815625,334.190501975978
2018-10-29,1,233.30625,333.599691496483
2018-10-29,2,229.61875,332.838309601903
2018-10-29,3,230.946875,332.558610099884
2018-10-29,4,230.996875,332.325014732515
2018-10-29,5,230.840625,332.02297620523
2018-10-29,6,231.171875,331.653582328071
2018-10-29,7,230.49375,331.390323363142
2018-10-29,8,230.41875,328.242976476688
2018-10-29,9,229.696875,325.461531069035
2018-10-29,9.2,228.675,325.461531069035
2018-11-02,0.1,218.834375,328.142532000253
2018-11-02,1,219.7875,328.710496829423
2018-11-02,2,219.359375,328.989221129222
2018-11-02,3,232.940625,330.1845526566
2018-11-02,4,233.109375,332.393398331658
2018-11-02,5,232.328125,329.74716861415
2018-11-02,6,228.890625,325.631597900527
2018-11-02,7,224.90625,325.516837386486
2018-11-02,8,221.49375,325.320197985514
2018-11-02,9,213.04375,325.430432219165
2018-11-02,9.2,209.5875,325.430432219165
2018-11-07,0.1,265.628125,324.680607608537
2018-11-07,1,258.409375,324.700299963484
2018-11-07,2,262.23125,324.446856807316
2018-11-07,3,261.625,324.315890322445
2018-11-07,4,258.303125,323.025362876156
2018-11-07,5,250.4875,318.407028824831
2018-11-07,6,215.50625,307.875286155905
2018-11-07,7,194.009375,298.122959344419
2018-11-07,8,173.553125,299.701872870031
2018-11-07,9,167.74375,299.841370368096
2018-11-07,9.2,167.3875,299.841370368096
2018-11-13,0.1,235.715625,333.427813513693
2018-11-13,1,214.8625,332.795010761632
2018-11-13,2,259.953125,332.42864888189
2018-11-13,3,261.1,332.263624064547
2018-11-13,4,259.56875,332.116073661703
2018-11-13,5,259.571875,331.689438534691
2018-11-13,6,261.20625,331.5921584415
2018-11-13,7,260.609375,333.305428386043
2018-11-13,8,261.909375,335.056134902735
2018-11-13,9,260.45625,335.156298330922
2018-11-13,9.2,261.121875,335.156298330922
2018-11-19,0.1,248.69375,360.08848127833
2018-11-19,1,307.775,359.719869674101
2018-11-19,2,298.328125,359.237424535596
2018-11-19,3,298.64375,359.143530114109
2018-11-19,4,297.965625,359.036308225812
2018-11-19,5,297.31875,358.81060468389
2018-11-19,6,297.25625,358.616254421828
2018-11-19,7,296.721875,358.535428348368
2018-11-19,8,295.2375,358.375704628315
2018-11-19,9,295.15625,358.464973543154
2018-11-19,9.2,293.09375,358.464973543154
2018-12-06,0.1,285.415625,369.339176933943
2018-12-06,1,294.184375,369.14208249272
2018-12-06,2,345.528125,368.949990423772
2018-12-06,3,345.6,368.913394433211
2018-12-06,4,346.190625,368.904114337773
2018-12-06,5,345.109375,368.725972586833
2018-12-06,6,344.88125,368.438876676475
2018-12-06,7,346.159375,367.589505078905
2018-12-06,8,344.53125,365.773794824154
2018-12-06,9,343.8125,364.724190453273
2018-12-06,9.2,343.36875,364.724190453273
2018-12-17,0.1,325.828125,379.692733761006
2018-12-17,1,308.403125,379.625456107089
2018-12-17,2,350.671875,379.595442063774
2018-12-17,3,352.471875,379.462443673739
2018-12-17,4,349.75625,379.137067743133
2018-12-17,5,351.1,377.854933274731
2018-12-17,6,353.13125,377.251629876469
2018-12-17,7,351.278125,374.72179254894
2018-12-17,8,351.94375,372.242019841058
2018-12-17,9,350.9375,370.54097397103
2018-12-17,9.2,352.415625,370.54097397103
