time,FLOW,TEMP,SALT,OXY_oxy,NIT_amm,NIT_nit,PHS_frp,OGM_doc,OGM_poc,OGM_don,OGM_pon,OGM_dop,OGM_pop,PHS_frp_ads,CAR_dic,CAR_ch4,SIL_rsi
2018-05-09,0.0121,8.9632,0,447.93,2.6608,0.1567,0.0948,277.15,27.715,12.602,2.5204,0.0511,0.1193,0.0948,84.6017,0.1479,82.0653
2018-05-10,0.0121,9.0398,0,447.93,2.6608,0.1705,0.0948,278.3395,27.8339,11.9255,2.3851,0.0527,0.1229,0.0948,84.0576,0.1727,82.0653
2018-05-11,0.0121,9.1164,0,447.93,2.6608,0.1843,0.0948,279.529,27.9529,11.249,2.2498,0.0542,0.1264,0.0948,83.5136,0.1975,82.0653
2018-05-12,0.0121,9.1906,0,447.93,2.6608,0.1982,0.0948,280.7184,28.0718,10.5725,2.1145,0.0557,0.13,0.0948,82.9695,0.2223,82.0653
2018-05-13,0.0121,9.2649,0,447.93,2.6608,0.212,0.0948,281.9079,28.1908,9.896,1.9792,0.0572,0.1335,0.0948,82.4254,0.2471,82.0653
2018-05-14,0.0121,9.3391,0,447.93,2.6608,0.2258,0.0948,283.0974,28.3097,9.2195,1.8439,0.0588,0.1371,0.0948,81.8814,0.2719,82.0653
2018-05-15,0.0121,9.3948,0,447.93,2.7162,0.2558,0.0978,279.529,27.9529,9.6101,1.922,0.0592,0.1382,0.0978,82.1534,0.2775,82.0653
2018-05-16,0.0121,9.4504,0,447.93,2.7716,0.2857,0.1008,275.9605,27.5961,10.0007,2.0001,0.0597,0.1393,0.1008,82.4254,0.2832,82.0653
2018-05-17,0.0121,9.5061,0,447.93,2.8271,0.3157,0.1038,272.3921,27.2392,10.3913,2.0783,0.0602,0.1405,0.1038,82.6975,0.2888,82.0653
2018-05-18,0.0121,9.5445,0,447.93,2.8825,0.3456,0.1068,268.8236,26.8824,10.7819,2.1564,0.0607,0.1416,0.1068,82.9695,0.2944,82.0653
2018-05-19,0.0121,9.5828,0,447.93,2.9379,0.3756,0.1098,265.2551,26.5255,11.1724,2.2345,0.0612,0.1427,0.1098,83.2415,0.3,82.0653
2018-05-20,0.0121,9.6212,0,447.93,2.9933,0.4055,0.1128,261.6867,26.1687,11.563,2.3126,0.0616,0.1438,0.1128,83.5136,0.3057,82.0653
2018-05-21,0.0121,9.6596,0,447.93,3.0488,0.4355,0.1158,258.1182,25.8118,11.9536,2.3907,0.0621,0.1449,0.1158,83.7856,0.3113,82.0653
2018-05-22,0.0121,9.6855,0,447.93,2.6924,0.3802,0.1098,259.3077,25.9308,11.7422,2.3484,0.0596,0.1392,0.1098,83.7856,0.2797,82.0653
2018-05-23,0.0121,9.7114,0,447.93,2.3361,0.3249,0.1038,260.4972,26.0497,11.5308,2.3062,0.0572,0.1334,0.1038,83.7856,0.248,82.0653
2018-05-24,0.0121,9.7373,0,447.93,1.9797,0.2696,0.0978,261.6867,26.1687,11.3195,2.2639,0.0547,0.1276,0.0978,83.7856,0.2164,82.0653
2018-05-25,0.0121,9.7632,0,447.93,1.6234,0.2143,0.0918,262.8762,26.2876,11.1081,2.2216,0.0522,0.1218,0.0918,83.7856,0.1848,82.0653
2018-05-26,0.0121,9.7892,0,447.93,1.267,0.159,0.0857,264.0657,26.4066,10.8967,2.1793,0.0497,0.116,0.0857,83.7856,0.1531,82.0653
2018-05-27,0.0121,9.8151,0,447.93,0.9107,0.1037,0.0797,265.2551,26.5255,10.6853,2.1371,0.0472,0.1102,0.0797,83.7856,0.1215,82.0653
2018-05-28,0.0121,9.841,0,447.93,0.5543,0.0484,0.0737,266.4446,26.6445,10.4739,2.0948,0.0447,0.1044,0.0737,83.7856,0.0899,82.0653
2018-05-29,0.0121,9.8842,0,447.93,0.5385,0.0415,0.0737,262.8762,26.2876,10.2267,2.0453,0.0503,0.1173,0.0737,83.5136,0.0869,82.0653
2018-05-30,0.0121,9.9273,0,447.93,0.5226,0.0346,0.0737,259.3077,25.9308,9.9795,1.9959,0.0558,0.1302,0.0737,83.2415,0.0838,82.0653
2018-05-31,0.0121,9.9705,0,447.93,0.5068,0.0276,0.0737,255.7393,25.5739,9.7323,1.9465,0.0613,0.1431,0.0737,82.9695,0.0808,82.0653
2018-06-01,0.0121,10.0136,0,447.93,0.491,0.0207,0.0737,252.1708,25.2171,9.4851,1.897,0.0669,0.156,0.0737,82.6975,0.0778,82.0653
2018-06-02,0.0121,10.0568,0,447.93,0.4751,0.0138,0.0737,248.6024,24.8602,9.2379,1.8476,0.0724,0.1689,0.0737,82.4254,0.0748,82.0653
2018-06-03,0.0121,10.0999,0,447.93,0.4593,0.0069,0.0737,245.0339,24.5034,8.9907,1.7981,0.0779,0.1819,0.0737,82.1534,0.0718,82.0653
2018-06-04,0.0121,10.1431,0,447.93,0.4435,0,0.0737,241.4654,24.1465,8.7435,1.7487,0.0835,0.1948,0.0737,81.8814,0.0688,82.0653
2018-06-05,0.0121,10.1805,0,447.93,0.4355,0,0.0767,239.0865,23.9086,8.5461,1.7092,0.074,0.1726,0.0767,82.6975,0.0681,82.0653
2018-06-06,0.0121,10.2179,0,447.93,0.4276,0,0.0797,236.7075,23.6708,8.3486,1.6697,0.0645,0.1505,0.0797,83.5136,0.0675,82.0653
2018-06-07,0.0121,10.2553,0,447.93,0.4197,0,0.0827,234.3285,23.4329,8.1511,1.6302,0.055,0.1284,0.0827,84.3296,0.0669,82.0653
2018-06-08,0.0121,10.2916,0,447.93,0.4118,0,0.0857,231.9496,23.195,7.9536,1.5907,0.0455,0.1063,0.0857,85.1457,0.0662,82.0653
2018-06-09,0.0121,10.3278,0,447.93,0.4039,0,0.0887,229.5706,22.9571,7.7561,1.5512,0.0361,0.0841,0.0887,85.9618,0.0656,82.0653
2018-06-10,0.0121,10.364,0,447.93,0.3959,0,0.0918,227.1916,22.7192,7.5587,1.5117,0.0266,0.062,0.0918,86.7779,0.065,82.0653
2018-06-11,0.0121,10.4003,0,447.93,0.388,0,0.0948,224.8127,22.4813,7.3612,1.4722,0.0171,0.0399,0.0948,87.594,0.0644,82.0653
2018-06-12,0.0121,10.435,0,447.93,0.4039,0.0069,0.0887,223.6232,22.3623,7.8932,1.5786,0.0249,0.058,0.0887,88.1381,0.0666,82.0653
2018-06-13,0.0121,10.4696,0,447.93,0.4197,0.0138,0.0827,222.4337,22.2434,8.4253,1.6851,0.0326,0.0761,0.0827,88.6821,0.0688,82.0653
2018-06-14,0.0121,10.5043,0,447.93,0.4355,0.0207,0.0767,221.2442,22.1244,8.9574,1.7915,0.0404,0.0942,0.0767,89.2262,0.071,82.0653
2018-06-15,0.0121,10.5377,0,447.93,0.4514,0.0276,0.0707,220.0547,22.0055,9.4894,1.8979,0.0481,0.1123,0.0707,89.7703,0.0732,82.0653
2018-06-16,0.0121,10.5711,0,447.93,0.4672,0.0346,0.0647,218.8652,21.8865,10.0215,2.0043,0.0559,0.1304,0.0647,90.3143,0.0754,82.0653
2018-06-17,0.0121,10.6045,0,447.93,0.4831,0.0415,0.0587,217.6757,21.7676,10.5535,2.1107,0.0636,0.1485,0.0587,90.8584,0.0776,82.0653
2018-06-18,0.0121,10.6379,0,447.93,0.4989,0.0484,0.0526,216.4863,21.6486,11.0856,2.2171,0.0714,0.1666,0.0526,91.4025,0.0798,82.0653
2018-06-19,0.0121,10.6691,0,447.93,0.6018,0.0438,0.0542,218.8652,21.8865,10.0615,2.0123,0.0668,0.1558,0.0542,93.0346,0.1023,82.0653
2018-06-20,0.0121,10.7004,0,447.93,0.7048,0.0392,0.0557,221.2442,22.1244,9.0374,1.8075,0.0622,0.1451,0.0557,94.6668,0.1247,82.0653
2018-06-21,0.0121,10.7316,0,447.93,0.8077,0.0346,0.0572,223.6232,22.3623,8.0132,1.6026,0.0576,0.1344,0.0572,96.299,0.1471,82.0653
2018-06-22,0.0121,10.7629,0,447.93,0.9107,0.03,0.0587,226.0021,22.6002,6.9891,1.3978,0.053,0.1236,0.0587,97.9312,0.1695,82.0653
2018-06-23,0.0121,10.7942,0,447.93,1.0136,0.0253,0.0602,228.3811,22.8381,5.965,1.193,0.0484,0.1129,0.0602,99.5634,0.192,82.0653
2018-06-24,0.0121,10.8254,0,447.93,1.1166,0.0207,0.0617,230.7601,23.076,4.9409,0.9882,0.0438,0.1021,0.0617,101.1956,0.2144,82.0653
2018-06-25,0.0121,10.8567,0,447.93,1.2195,0.0161,0.0632,233.1391,23.3139,3.9167,0.7833,0.0392,0.0914,0.0632,102.8278,0.2368,82.0653
2018-06-26,0.0121,10.8841,0,447.93,1.2908,0.0276,0.0617,236.7075,23.6708,5.2312,1.0462,0.0465,0.1086,0.0617,103.3718,0.2325,82.0653
2018-06-27,0.0121,10.9115,0,447.93,1.3621,0.0392,0.0602,240.276,24.0276,6.5457,1.3091,0.0539,0.1258,0.0602,103.9159,0.2281,82.0653
2018-06-28,0.0121,10.9389,0,447.93,1.4333,0.0507,0.0587,243.8444,24.3844,7.8603,1.5721,0.0613,0.143,0.0587,104.46,0.2238,82.0653
2018-06-29,0.0121,10.9663,0,447.93,1.5046,0.0622,0.0572,247.4129,24.7413,9.1748,1.835,0.0686,0.1602,0.0572,105.004,0.2194,82.0653
2018-06-30,0.0121,10.9937,0,447.93,1.5759,0.0737,0.0557,250.9813,25.0981,10.4893,2.0979,0.076,0.1774,0.0557,105.5481,0.2151,82.0653
2018-07-01,0.0121,11.0211,0,447.93,1.6471,0.0853,0.0542,254.5498,25.455,11.8038,2.3608,0.0834,0.1946,0.0542,106.0921,0.2107,82.0653
2018-07-02,0.0121,11.0486,0,447.93,1.7184,0.0968,0.0526,258.1182,25.8118,13.1183,2.6237,0.0908,0.2118,0.0526,106.6362,0.2064,82.0653
2018-07-03,0.0121,11.0732,0,447.93,1.5679,0.0945,0.0572,255.7393,25.5739,12.9777,2.5955,0.0872,0.2034,0.0572,106.3642,0.1892,82.0653
2018-07-04,0.0121,11.0979,0,447.93,1.4175,0.0922,0.0617,253.3603,25.336,12.8372,2.5674,0.0836,0.1951,0.0617,106.0921,0.172,82.0653
2018-07-05,0.0121,11.1226,0,447.93,1.267,0.0899,0.0662,250.9813,25.0981,12.6966,2.5393,0.0801,0.1868,0.0662,105.8201,0.1549,82.0653
2018-07-06,0.0121,11.1534,0,447.93,1.1166,0.0876,0.0707,248.6024,24.8602,12.5561,2.5112,0.0765,0.1785,0.0707,105.5481,0.1377,82.0653
2018-07-07,0.0121,11.1841,0,447.93,0.9661,0.0853,0.0752,246.2234,24.6223,12.4155,2.4831,0.0729,0.1701,0.0752,105.276,0.1206,82.0653
2018-07-08,0.0121,11.2149,0,447.93,0.8156,0.0829,0.0797,243.8444,24.3844,12.275,2.455,0.0694,0.1618,0.0797,105.004,0.1034,82.0653
2018-07-09,0.0121,11.2457,0,447.93,0.6652,0.0806,0.0842,241.4654,24.1465,12.1344,2.4269,0.0658,0.1535,0.0842,104.732,0.0863,82.0653
2018-07-10,0.0121,11.274,0,447.93,0.8552,0.076,0.0827,239.0865,23.9086,11.9042,2.3808,0.0696,0.1623,0.0827,104.732,0.0886,82.0653
2018-07-11,0.0121,11.3023,0,447.93,1.0453,0.0714,0.0812,236.7075,23.6708,11.674,2.3348,0.0733,0.1711,0.0812,104.732,0.091,82.0653
2018-07-12,0.0121,11.3306,0,447.93,1.2354,0.0668,0.0797,234.3285,23.4329,11.4438,2.2888,0.0771,0.1799,0.0797,104.732,0.0934,82.0653
2018-07-13,0.0121,11.3589,0,447.93,1.4254,0.0622,0.0782,231.9496,23.195,11.2136,2.2427,0.0809,0.1887,0.0782,104.732,0.0957,82.0653
2018-07-14,0.0121,11.3872,0,447.93,1.6155,0.0576,0.0767,229.5706,22.9571,10.9833,2.1967,0.0846,0.1975,0.0767,104.732,0.0981,82.0653
2018-07-15,0.0121,11.4155,0,447.93,1.8055,0.053,0.0752,227.1916,22.7192,10.7531,2.1506,0.0884,0.2063,0.0752,104.732,0.1005,82.0653
2018-07-16,0.0121,11.4438,0,447.93,1.9956,0.0484,0.0737,224.8127,22.4813,10.5229,2.1046,0.0922,0.2151,0.0737,104.732,0.1029,82.0653
2018-07-17,0.0121,11.4601,0,447.93,2.1856,0.0507,0.0707,222.4337,22.2434,10.7487,2.1497,0.0923,0.2153,0.0707,105.276,0.0896,82.0653
2018-07-18,0.0121,11.4764,0,447.93,2.3757,0.053,0.0677,220.0547,22.0055,10.9744,2.1949,0.0923,0.2155,0.0677,105.8201,0.0763,82.0653
2018-07-19,0.0141,11.4926,0,511.83,2.5657,0.0553,0.0647,217.6757,21.7676,11.2002,2.24,0.0924,0.2156,0.0647,106.3642,0.063,82.0653
2018-07-20,0.0141,11.5372,0,0,2.7558,0.0576,0.0617,215.2968,21.5297,11.4259,2.2852,0.0925,0.2158,0.0617,106.9082,0.0497,82.0653
2018-07-21,0.0141,11.5817,0,0,2.9458,0.0599,0.0587,212.9178,21.2918,11.6517,2.3303,0.0926,0.216,0.0587,107.4523,0.0364,82.0653
2018-07-22,0.0141,11.6263,0,0,3.1359,0.0622,0.0557,210.5388,21.0539,11.8774,2.3755,0.0926,0.2161,0.0557,107.9964,0.0231,82.0653
2018-07-23,0.0141,11.6708,0,0,3.3259,0.0645,0.0526,208.1599,20.816,12.1032,2.4206,0.0927,0.2163,0.0526,108.5404,0.0099,82.0653
2018-07-24,0.0141,11.7153,0,0,3.6427,0.0668,0.0542,206.9704,20.697,12.2038,2.4408,0.097,0.2262,0.0542,109.0845,0.0108,82.0653
2018-07-25,0.0141,11.7599,0,0,3.9595,0.0691,0.0557,205.7809,20.5781,12.3044,2.4609,0.1012,0.2361,0.0557,109.6285,0.0117,82.0653
2018-07-26,0.0141,11.8044,0,0,4.2762,0.0714,0.0572,204.5914,20.4591,12.405,2.481,0.1055,0.2461,0.0572,110.1726,0.0127,82.0653
2018-07-27,0.0141,11.8337,0,0,4.593,0.0737,0.0587,203.4019,20.3402,12.5056,2.5011,0.1097,0.256,0.0587,110.7167,0.0136,82.0653
2018-07-28,0.0141,11.8631,0,0,4.9097,0.076,0.0602,202.2124,20.2212,12.6063,2.5213,0.114,0.2659,0.0602,111.2607,0.0146,82.0653
2018-07-29,0.0141,11.8924,0,0,5.2265,0.0783,0.0617,201.023,20.1023,12.7069,2.5414,0.1182,0.2758,0.0617,111.8048,0.0155,82.0653
2018-07-30,0.0141,11.9218,0,0,5.5432,0.0806,0.0632,199.8335,19.9833,12.8075,2.5615,0.1225,0.2858,0.0632,112.3489,0.0164,82.0653
2018-07-31,0,11.8738,0,0,6.2005,0.0783,0.0647,209.3494,20.9349,13.0202,2.604,0.1335,0.3115,0.0647,113.437,0.2772,82.0653
2018-08-01,0,11.8258,0,0,6.8578,0.076,0.0662,218.8652,21.8865,13.2329,2.6466,0.1445,0.3373,0.0662,114.5251,0.5379,82.0653
2018-08-02,0,11.7778,0,0,7.515,0.0737,0.0677,228.3811,22.8381,13.4456,2.6891,0.1556,0.363,0.0677,115.6132,0.7986,82.0653
2018-08-03,0,11.7748,0,0,8.1723,0.0714,0.0692,237.897,23.7897,13.6583,2.7317,0.1666,0.3888,0.0692,116.7014,1.0593,82.0653
2018-08-04,0,11.7717,0,0,8.8296,0.0691,0.0707,247.4129,24.7413,13.871,2.7742,0.1776,0.4145,0.0707,117.7895,1.3201,82.0653
2018-08-05,0,11.7687,0,0,9.4869,0.0668,0.0722,256.9287,25.6929,14.0837,2.8167,0.1887,0.4403,0.0722,118.8776,1.5808,82.0653
2018-08-06,0,11.7656,0,0,10.1441,0.0645,0.0737,266.4446,26.6445,14.2964,2.8593,0.1997,0.466,0.0737,119.9657,1.8415,82.0653
2018-08-07,0,11.737,0,0,10.1996,0.0668,0.0707,259.3077,25.9308,13.1343,2.6269,0.1844,0.4303,0.0707,118.8776,1.5842,82.0653
2018-08-08,0,11.7083,0,0,10.255,0.0691,0.0677,252.1708,25.2171,11.9723,2.3945,0.1691,0.3947,0.0677,117.7895,1.3268,82.0653
2018-08-09,0.0126,11.6796,0,143.53,10.3104,0.0714,0.0647,245.0339,24.5034,10.8102,2.162,0.1539,0.359,0.0647,116.7014,1.0694,82.0653
2018-08-10,0,11.7983,0,0,10.3659,0.0737,0.0617,237.897,23.7897,9.6481,1.9296,0.1386,0.3233,0.0617,115.6132,0.812,82.0653
2018-08-11,0,11.8787,0,0,10.4213,0.076,0.0587,230.7601,23.076,8.4861,1.6972,0.1233,0.2876,0.0587,114.5251,0.5547,82.0653
2018-08-12,0,11.9591,0,0,10.4767,0.0783,0.0557,223.6232,22.3623,7.324,1.4648,0.108,0.252,0.0557,113.437,0.2973,82.0653
2018-08-13,0,12.0395,0,0,10.5322,0.0806,0.0526,216.4863,21.6486,6.162,1.2324,0.0927,0.2163,0.0526,112.3489,0.0399,82.0653
2018-08-14,0,11.9662,0,0,11.229,0.076,0.0557,223.6232,22.3623,8.3206,1.6641,0.122,0.2846,0.0557,115.8853,0.9043,82.0653
2018-08-15,0,11.9711,0,0,11.9259,0.0714,0.0587,230.7601,23.076,10.4793,2.0959,0.1512,0.3529,0.0587,119.4217,1.7687,82.0653
2018-08-16,0,11.9759,0,0,12.6227,0.0668,0.0617,237.897,23.7897,12.6379,2.5276,0.1805,0.4211,0.0617,122.9581,2.6331,82.0653
2018-08-17,0,11.9586,0,0,13.3196,0.0622,0.0647,245.0339,24.5034,14.7966,2.9593,0.2098,0.4894,0.0647,126.4945,3.4975,82.0653
2018-08-18,0,11.9413,0,0,14.0165,0.0576,0.0677,252.1708,25.2171,16.9553,3.3911,0.239,0.5577,0.0677,130.0309,4.3619,82.0653
2018-08-19,0,11.924,0,0,14.7133,0.053,0.0707,259.3077,25.9308,19.1139,3.8228,0.2683,0.626,0.0707,133.5673,5.2263,82.0653
2018-08-20,0,11.9067,0,0,15.4102,0.0484,0.0737,266.4446,26.6445,21.2726,4.2545,0.2976,0.6943,0.0737,137.1037,6.0907,82.0653
2018-08-21,0,11.9127,0,0,16.994,0.0438,0.0722,266.4446,26.6445,20.6071,4.1214,0.2734,0.6379,0.0722,136.2876,9.3633,82.0653
2018-08-22,0,11.9187,0,0,18.5778,0.0392,0.0707,266.4446,26.6445,19.9417,3.9883,0.2492,0.5814,0.0707,135.4715,12.6358,82.0653
2018-08-23,0,11.9247,0,0,20.1615,0.0346,0.0692,266.4446,26.6445,19.2762,3.8552,0.225,0.525,0.0692,134.6554,15.9084,82.0653
2018-08-24,0,11.9307,0,0,21.7453,0.03,0.0677,266.4446,26.6445,18.6107,3.7221,0.2008,0.4686,0.0677,133.8393,19.1809,82.0653
2018-08-25,0,11.9188,0,0,23.3291,0.0253,0.0662,266.4446,26.6445,17.9453,3.5891,0.1766,0.4122,0.0662,133.0232,22.4535,82.0653
2018-08-26,0,11.907,0,0,24.9129,0.0207,0.0647,266.4446,26.6445,17.2798,3.456,0.1525,0.3558,0.0647,132.2071,25.726,82.0653
2018-08-27,0,11.8951,0,0,26.4967,0.0161,0.0632,266.4446,26.6445,16.6143,3.3229,0.1283,0.2993,0.0632,131.391,28.9986,82.0653
2018-08-28,0,11.906,0,0,25.6731,0.023,0.0617,274.771,27.4771,16.8102,3.362,0.117,0.2729,0.0617,131.119,28.4911,82.0653
2018-08-29,0,11.9169,0,0,24.8495,0.03,0.0602,283.0974,28.3097,17.006,3.4012,0.1057,0.2465,0.0602,130.847,27.9836,82.0653
2018-08-30,0,11.9278,0,0,24.026,0.0369,0.0587,291.4238,29.1424,17.2019,3.4404,0.0944,0.2202,0.0587,130.5749,27.4761,82.0653
2018-08-31,0,11.9388,0,0,23.2024,0.0438,0.0572,299.7502,29.975,17.3977,3.4795,0.083,0.1938,0.0572,130.3029,26.9687,82.0653
2018-09-01,0,11.9497,0,0,22.3788,0.0507,0.0557,308.0766,30.8077,17.5936,3.5187,0.0717,0.1674,0.0557,130.0309,26.4612,82.0653
2018-09-02,0,11.9606,0,0,21.5553,0.0576,0.0542,316.403,31.6403,17.7894,3.5579,0.0604,0.141,0.0542,129.7588,25.9537,82.0653
2018-09-03,0,11.9715,0,0,20.7317,0.0645,0.0526,324.7294,32.4729,17.9853,3.5971,0.0491,0.1146,0.0526,129.4868,25.4462,82.0653
2018-09-04,0,12.0119,0,0,20.217,0.0622,0.0662,293.8028,29.3803,17.8422,3.5684,0.0568,0.1326,0.0662,131.391,25.9047,82.0653
2018-09-05,0,12.0524,0,0,19.7022,0.0599,0.0797,262.8762,26.2876,17.6991,3.5398,0.0645,0.1505,0.0797,133.2952,26.3632,82.0653
2018-09-06,0,12.0929,0,0,19.1875,0.0576,0.0933,231.9496,23.195,17.5559,3.5112,0.0722,0.1685,0.0933,135.1995,26.8216,82.0653
2018-09-07,0,12.1333,0,0,18.6728,0.0553,0.1068,201.023,20.1023,17.4128,3.4826,0.0799,0.1865,0.1068,137.1037,27.2801,82.0653
2018-09-08,0,12.1738,0,0,18.1581,0.053,0.1203,170.0963,17.0096,17.2697,3.4539,0.0876,0.2044,0.1203,139.0079,27.7386,82.0653
2018-09-09,0,12.2142,0,0,17.6433,0.0507,0.1339,139.1697,13.917,17.1266,3.4253,0.0953,0.2224,0.1339,140.9121,28.197,82.0653
2018-09-10,0,12.2547,0,0,17.1286,0.0484,0.1474,108.2431,10.8243,16.9835,3.3967,0.103,0.2404,0.1474,142.8163,28.6555,82.0653
2018-09-11,0,12.4257,0,0,15.6636,0.0484,0.1324,129.6539,12.9654,17.5028,3.5006,0.1474,0.3439,0.1324,139.824,34.3159,82.0653
2018-09-12,0,12.5967,0,0,14.1986,0.0484,0.1173,151.0646,15.1065,18.0221,3.6044,0.1917,0.4474,0.1173,136.8317,39.9762,82.0653
2018-09-13,0,12.7676,0,0,12.7336,0.0484,0.1023,172.4753,17.2475,18.5414,3.7083,0.2361,0.5509,0.1023,133.8393,45.6366,82.0653
2018-09-14,0,12.9386,0,0,11.2686,0.0484,0.0872,193.886,19.3886,19.0607,3.8121,0.2805,0.6545,0.0872,130.847,51.297,82.0653
2018-09-15,0,13.1096,0,0,9.8036,0.0484,0.0722,215.2968,21.5297,19.58,3.916,0.3248,0.758,0.0722,127.8546,56.9574,82.0653
2018-09-16,0,13.2806,0,0,8.3386,0.0484,0.0572,236.7075,23.6708,20.0993,4.0199,0.3692,0.8615,0.0572,124.8623,62.6178,82.0653
2018-09-17,0,13.4516,0,0,6.8736,0.0484,0.0421,258.1182,25.8118,20.6186,4.1237,0.4136,0.965,0.0421,121.8699,68.2781,82.0653
2018-09-18,0,13.5701,0,0,7.23,0.0484,0.0557,271.2026,27.1203,20.2068,4.0414,0.4122,0.9617,0.0557,124.3182,61.0862,82.0653
2018-09-19,0,13.6887,0,0,7.5863,0.0484,0.0692,284.2869,28.4287,19.7951,3.959,0.4107,0.9583,0.0692,126.7665,53.8942,82.0653
2018-09-20,0,13.8072,0,0,7.9427,0.0484,0.0827,297.3712,29.7371,19.3833,3.8767,0.4093,0.955,0.0827,129.2148,46.7022,82.0653
2018-09-21,0,13.9257,0,0,8.299,0.0484,0.0963,310.4556,31.0456,18.9716,3.7943,0.4079,0.9517,0.0963,131.6631,39.5103,82.0653
2018-09-22,0,13.9468,0,0,8.6554,0.0484,0.1098,323.5399,32.354,18.5598,3.712,0.4064,0.9483,0.1098,134.1113,32.3183,82.0653
2018-09-23,0,13.9679,0,0,9.0117,0.0484,0.1233,336.6242,33.6624,18.148,3.6296,0.405,0.945,0.1233,136.5596,25.1263,82.0653
2018-09-24,0,13.989,0,0,9.3681,0.0484,0.1369,349.7086,34.9709,17.7363,3.5473,0.4036,0.9416,0.1369,139.0079,17.9343,82.0653
2018-09-25,0,13.9621,0,0,9.7719,0.053,0.1384,346.1401,34.614,18.7862,3.7572,0.4481,1.0455,0.1384,137.9198,26.3018,82.0653
2018-09-26,0,13.9352,0,0,10.1758,0.0576,0.1399,342.5717,34.2572,19.8361,3.9672,0.4926,1.1494,0.1399,136.8317,34.6692,82.0653
2018-09-27,0,13.9083,0,0,10.5797,0.0622,0.1414,339.0032,33.9003,20.886,4.1772,0.5371,1.2533,0.1414,135.7435,43.0366,82.0653
2018-09-28,0,13.8814,0,0,10.9835,0.0668,0.1429,335.4348,33.5435,21.9359,4.3872,0.5817,1.3572,0.1429,134.6554,51.404,82.0653
2018-09-29,0,13.8545,0,0,11.3874,0.0714,0.1444,331.8663,33.1866,22.9858,4.5972,0.6262,1.4611,0.1444,133.5673,59.7714,82.0653
2018-09-30,0,13.8275,0,0,11.7913,0.076,0.1459,328.2978,32.8298,24.0358,4.8072,0.6707,1.565,0.1459,132.4792,68.1388,82.0653
2018-10-01,0,13.8006,0,0,12.1951,0.0806,0.1474,324.7294,32.4729,25.0857,5.0171,0.7152,1.6688,0.1474,131.391,76.5062,82.0653
2018-10-02,0,13.7927,0,0,14.5233,0.076,0.1504,314.024,31.4024,24.2106,4.8421,0.8227,1.9196,0.1504,133.2952,78.9421,82.0653
2018-10-03,0,13.7847,0,0,16.8514,0.0714,0.1534,303.3187,30.3319,23.3355,4.6671,0.9301,2.1703,0.1534,135.1995,81.378,82.0653
2018-10-04,0,13.7768,0,0,19.1796,0.0668,0.1564,292.6133,29.2613,22.4605,4.4921,1.0376,2.421,0.1564,137.1037,83.8139,82.0653
2018-10-05,0,13.7689,0,0,21.5078,0.0622,0.1594,281.9079,28.1908,21.5854,4.3171,1.145,2.6717,0.1594,139.0079,86.2498,82.0653
2018-10-06,0,13.7522,0,0,23.8359,0.0576,0.1625,271.2026,27.1203,20.7103,4.1421,1.2525,2.9224,0.1625,140.9121,88.6857,82.0653
2018-10-07,0,13.7356,0,0,26.1641,0.053,0.1655,260.4972,26.0497,19.8353,3.9671,1.3599,3.1732,0.1655,142.8163,91.1216,82.0653
2018-10-08,0,13.7189,0,0,28.4922,0.0484,0.1685,249.7918,24.9792,18.9602,3.792,1.4674,3.4239,0.1685,144.7206,93.5575,82.0653
2018-10-09,0,13.7224,0,0,26.6788,0.0668,0.164,248.6024,24.8602,17.9305,3.5861,1.3829,3.2268,0.164,141.1842,92.3146,82.0653
2018-10-10,0,13.726,0,0,24.8654,0.0853,0.1594,247.4129,24.7413,16.9008,3.3802,1.2985,3.0298,0.1594,137.6477,91.0718,82.0653
2018-10-11,0,13.7295,0,0,23.0519,0.1037,0.1549,246.2234,24.6223,15.8712,3.1742,1.214,2.8328,0.1549,134.1113,89.8289,82.0653
2018-10-12,0,13.733,0,0,21.2385,0.1221,0.1504,245.0339,24.5034,14.8415,2.9683,1.1296,2.6357,0.1504,130.5749,88.586,82.0653
2018-10-13,0,13.7366,0,0,19.4251,0.1406,0.1459,243.8444,24.3844,13.8118,2.7624,1.0452,2.4387,0.1459,127.0385,87.3432,82.0653
2018-10-14,0,13.7401,0,0,17.6117,0.159,0.1414,242.6549,24.2655,12.7821,2.5564,0.9607,2.2417,0.1414,123.5021,86.1003,82.0653
2018-10-15,0,13.7436,0,0,15.7982,0.1774,0.1369,241.4654,24.1465,11.7524,2.3505,0.8763,2.0446,0.1369,119.9657,84.8574,82.0653
2018-10-16,0,13.7346,0,0,14.7213,0.182,0.1354,254.5498,25.455,11.294,2.2588,0.8147,1.901,0.1354,116.4293,77.6515,82.0653
2018-10-17,0,13.7255,0,0,13.6443,0.1866,0.1339,267.6341,26.7634,10.8356,2.1671,0.7532,1.7574,0.1339,112.8929,70.4455,82.0653
2018-10-18,0,13.7165,0,0,12.5673,0.1912,0.1324,280.7184,28.0718,10.3772,2.0754,0.6916,1.6138,0.1324,109.3565,63.2395,82.0653
2018-10-19,0,13.7074,0,0,11.4903,0.1959,0.1309,293.8028,29.3803,9.9188,1.9838,0.6301,1.4702,0.1309,105.8201,56.0335,82.0653
